arm,time_months,survival
placebo_chemo,13.7375,0.239
placebo_chemo,13.7636,0.239
placebo_chemo,13.7636,0.22975
placebo_chemo,13.7636,0.22975
placebo_chemo,13.8942,0.22975
placebo_chemo,13.9204,0.22975
placebo_chemo,13.9204,0.22396
placebo_chemo,13.9204,0.22396
placebo_chemo,14.051,0.22396
placebo_chemo,14.0771,0.22396
placebo_chemo,14.0771,0.21817
placebo_chemo,14.0771,0.21817
placebo_chemo,14.6781,0.21817
placebo_chemo,14.7042,0.21817
placebo_chemo,14.7042,0.20544
placebo_chemo,14.7042,0.20544
placebo_chemo,15.9844,0.20544
placebo_chemo,16.0106,0.20544
placebo_chemo,16.0106,0.17188
placebo_chemo,16.0106,0.17188
placebo_chemo,16.507,0.17188
placebo_chemo,16.5331,0.17188
placebo_chemo,16.5331,0.1603
placebo_chemo,16.5331,0.1603
placebo_chemo,19.172,0.1603
placebo_chemo,19.1981,0.1603
placebo_chemo,19.1981,0.15278
placebo_chemo,19.1981,0.15278
placebo_chemo,19.2765,0.15278
placebo_chemo,19.3026,0.15278
placebo_chemo,19.3026,0.14757
placebo_chemo,19.3026,0.14757
placebo_chemo,19.3288,0.14757
placebo_chemo,19.3549,0.14757
placebo_chemo,19.3549,0.13715
placebo_chemo,19.3549,0.13715
placebo_chemo,19.5378,0.13715
placebo_chemo,19.6162,0.13715
placebo_chemo,19.6162,0.12674
placebo_chemo,19.6162,0.12674
placebo_chemo,21.21,0.12674
placebo_chemo,21.2361,0.12674
placebo_chemo,21.2361,0.10822
placebo_chemo,21.2361,0.10822
placebo_chemo,30.642,0.10822
